rank,label,sample_count,selected,tier,super_category
5219,电热炉,60,False,,"Nồi, chảo & đồ nấu ăn"
5220,脚架接环,60,False,,Khác / chưa xác định
5221,螺帽破开器,60,False,,Khác / chưa xác định
5222,跨栏架,60,False,,Khác / chưa xác định
5223,鸡蛋包装,60,False,,Gia vị & thực phẩm khô
5224,BMX小轮车,59,False,,Khác / chưa xác định
5225,中心冲,59,False,,Khác / chưa xác định
5226,仓储笼,59,False,,Khác / chưa xác định
5227,冰球杆,59,False,,Khác / chưa xác định
5228,单反/单电充电器,59,False,,Điện thoại & phụ kiện
5229,定制书柜,59,False,,Nội thất văn phòng & học tập
5230,手用铰刀,59,False,,Khác / chưa xác định
5231,摩托车行车记录仪,59,False,,Ô tô: phụ tùng & phụ kiện
5232,照片/画片,59,False,,Khác / chưa xác định
5233,牙盘曲柄中轴套装,59,False,,Dụng cụ nhà bếp
5234,皮脂汗腺,59,False,,Khác / chưa xác định
5235,花托,59,False,,Khác / chưa xác định
5236,闻香杯,59,False,,Khác / chưa xác định
5237,雅诗兰黛 多效智妍晚霜,59,False,,Khác / chưa xác định
5238,书写板,58,False,,Khác / chưa xác định
5239,号嘴,58,False,,Khác / chưa xác định
5240,扭曲勺,58,False,,Khác / chưa xác định
5241,无线运动耳机,58,False,,Âm thanh & nhạc cụ
5242,服饰,58,False,,Khác / chưa xác định
5243,测湿仪,58,False,,Khác / chưa xác định
5244,溜冰鞋/旱冰鞋,58,False,,Khác / chưa xác định
5245,烧烤夹,58,False,,Khác / chưa xác định
5246,电动车/摩托车充气泵,58,False,,Xe đạp & xe điện
5247,车载电饭煲,58,False,,Thiết bị gia dụng nhỏ
5248,连接杆,58,False,,Khác / chưa xác định
5249,透光石,58,False,,Khác / chưa xác định
5250,量脚器,58,False,,Khác / chưa xác định
5251,阳台置物架,58,False,,Tủ & kệ lưu trữ
5252,充气设备,57,False,,Khác / chưa xác định
5253,兰蔻 菁纯玫瑰面膜,57,False,,Chăm sóc da mặt
5254,外用延时剂,57,False,,Khác / chưa xác định
5255,御泥坊 海洋精华眼霜,57,False,,Chăm sóc da mặt
5256,托纸板/进纸托盘,57,False,,Dụng cụ nhà bếp
5257,拆线器/拆线刀,57,False,,Khác / chưa xác định
5258,散装犬主粮,57,False,,Thú cưng: thức ăn
5259,椅扶手,57,False,,Khác / chưa xác định
5260,榻榻米辅料,57,False,,Khác / chưa xác định
5261,洗眼液,57,False,,Khác / chưa xác định
5262,消防头盔,57,False,,Phòng cháy chữa cháy
5263,版纸,57,False,,Khác / chưa xác định
5264,话筒放大器,57,False,,Khác / chưa xác định
5265,运动毛衣/线衫,57,False,,Áo nữ
5266,135胶片单反,56,False,,Khác / chưa xác định
5267,万年红对联纸,56,False,,Khác / chưa xác định
5268,主令电器,56,False,,Khác / chưa xác định
5269,儿童牛仔外套,56,False,,Áo khoác & trang phục giữ ấm
5270,分频器(舞台),56,False,,Khác / chưa xác định
5271,医用护目镜,56,False,,Sức khỏe & thiết bị y tế
5272,台球修杆器,56,False,,Khác / chưa xác định
5273,固定器,56,False,,Khác / chưa xác định
5274,天馈系统,56,False,,Khác / chưa xác định
5275,拍纸本,56,False,,Khác / chưa xác định
5276,排球柱,56,False,,Khác / chưa xác định
5277,梵洁诗 玫瑰原液精华洁面膏,56,False,,Chăm sóc da mặt
5278,肌肤之钥 夜间修复乳液,56,False,,Chăm sóc da mặt
5279,艾灸仪／艾灸盒／艾灸装置,56,False,,Sức khỏe & thiết bị y tế
5280,裁判服,56,False,,Khác / chưa xác định
5281,车载驱鼠器,56,False,,Ô tô: phụ tùng & phụ kiện
5282,酒壶,56,False,,Bình nước & đồ uống
5283,验孕棒/验孕仪器,56,False,,"Đồng hồ, thiết bị đo lường"
5284,T型棍/T型拐,55,False,,Khác / chưa xác định
5285,会议麦克风,55,False,,Âm thanh & nhạc cụ
5286,全景相机,55,False,,Camera & nhiếp ảnh
5287,冰刀刀套,55,False,,Khác / chưa xác định
5288,冰箱除味器,55,False,,Điện lạnh & điều hòa
5289,分页纸/索引纸,55,False,,Khác / chưa xác định
5290,原汁机,55,False,,Khác / chưa xác định
5291,大型晒衣架,55,False,,Khác / chưa xác định
5292,活塞环,55,False,,Khác / chưa xác định
5293,电子焊接工具套装,55,False,,Khác / chưa xác định
5294,电机,55,False,,Khác / chưa xác định
5295,电话亭,55,False,,Điện thoại & phụ kiện
5296,相机挂绳,55,False,,Camera & nhiếp ảnh
5297,腕部防护用品,55,False,,Khác / chưa xác định
5298,镊子/手术剪（器械）,55,False,,Khác / chưa xác định
5299,高尔夫球服,55,False,,Thể thao bóng
5300,高胡,55,False,,Khác / chưa xác định
5301,K歌/直播声卡套装,54,False,,Khác / chưa xác định
5302,交椅,54,False,,Khác / chưa xác định
5303,体操道具,54,False,,Khác / chưa xác định
5304,体育网/围网,54,False,,Khác / chưa xác định
5305,儿童装饰手表,54,False,,Đồng hồ
5306,冰洗套装,54,False,,Khác / chưa xác định
5307,刷子,54,False,,Khác / chưa xác định
5308,半球型摄像机,54,False,,Camera & nhiếp ảnh
5309,圣女果干,54,False,,Khác / chưa xác định
5310,指挥棒,54,False,,Khác / chưa xác định
5311,湿手器,54,False,,Khác / chưa xác định
5312,滑雪鞋,54,False,,Khác / chưa xác định
5313,笔洗,54,False,,Văn phòng phẩm
5314,花蓝螺丝,54,False,,Khác / chưa xác định
5315,锯锉,54,False,,Dụng cụ cầm tay
5316,雅诗兰黛 白金级花菁萃紧颜精粹水,54,False,,Khác / chưa xác định
5317,TAPE磁带随身听,53,False,,Khác / chưa xác định
5318,伞坐,53,False,,Khác / chưa xác định
5319,健身锤/按摩捶,53,False,,Tập luyện & thể hình
5320,击剑鞋,53,False,,Khác / chưa xác định
5321,居家婚庆拖鞋,53,False,,Đồ cưới & trang trí sự kiện
5322,巧固架/堆垛架,53,False,,Khác / chưa xác định
5323,数码设备外接键盘,53,False,,Dụng cụ nhà bếp
5324,模拟人,53,False,,Khác / chưa xác định
5325,欧提丽 冰激凌保湿面霜,53,False,,Chăm sóc da mặt
5326,气动棘轮扳手,53,False,,Dụng cụ cầm tay
5327,水槽过滤网,53,False,,Khác / chưa xác định
5328,游泳拖鞋,53,False,,Đồ bơi & thể thao nước
5329,牙刷消毒器,53,False,,Chăm sóc răng miệng
5330,衣物柔顺/柔软剂,53,False,,Khác / chưa xác định
5331,迪奥 花蜜活颜丝悦玫瑰润养凝珠精华,53,False,,Chăm sóc da mặt
5332,雅诗兰黛 红石榴晚霜,53,False,,Khác / chưa xác định
5333,音叉,53,False,,Khác / chưa xác định
5334,制冰机,52,False,,Thiết bị nhà hàng & khách sạn
5335,医疗器械配件,52,False,,Sức khỏe & thiết bị y tế
5336,垃圾筒,52,False,,Khác / chưa xác định
5337,宝宝料理机/食物搅拌器,52,False,,Thiết bị gia dụng nhỏ
5338,扁嘴钳,52,False,,Khác / chưa xác định
5339,显示器/打印机色彩校正仪,52,False,,Máy tính & phụ kiện
5340,木龙骨,52,False,,Khác / chưa xác định
5341,滑雪镜,52,False,,Khác / chưa xác định
5342,电动车雨披,52,False,,Xe đạp & xe điện
5343,石膏板配件,52,False,,Khác / chưa xác định
5344,管子,52,False,,Khác / chưa xác định
5345,菱角,52,False,,Khác / chưa xác định
5346,藏族舞服,52,False,,Khác / chưa xác định
5347,蝎类,52,False,,Khác / chưa xác định
5348,装饰网/彩色防护网,52,False,,Khác / chưa xác định
5349,贝司音箱,52,False,,Âm thanh & nhạc cụ
5350,赛车T恤,52,False,,Áo nam
5351,防水万次火柴,52,False,,Khác / chưa xác định
5352,防静电服,52,False,,Khác / chưa xác định
5353,页轮/页片,52,False,,Khác / chưa xác định
5354,switch手柄,51,False,,Khác / chưa xác định
5355,丝杆,51,False,,Khác / chưa xác định
5356,化妆箱/盒,51,False,,Khác / chưa xác định
5357,塑料周转箱,51,False,,Khác / chưa xác định
5358,定制鞋柜,51,False,,Phụ kiện giày
5359,康复训练器材（器械）,51,False,,Khác / chưa xác định
5360,按摩椅,51,False,,Khác / chưa xác định
5361,收钱码/收款码/收款牌,51,False,,Khác / chưa xác định
5362,普拉提床,51,False,,Nội thất phòng ngủ
5363,沙发+茶几+电视柜,51,False,,Nội thất phòng khách
5364,热像仪,51,False,,Khác / chưa xác định
5365,球杆加长器,51,False,,Khác / chưa xác định
5366,秤,51,False,,Khác / chưa xác định
5367,计时/显示设备,51,False,,Khác / chưa xác định
5368,证件收纳盒,51,False,,Khác / chưa xác định
5369,齿科器械,51,False,,Khác / chưa xác định
5370,内四方扳手,50,False,,Dụng cụ cầm tay
5371,千张,50,False,,Khác / chưa xác định
5372,压条,50,False,,Khác / chưa xác định
5373,定制浴室柜,50,False,,Thiết bị phòng tắm
5374,宠物指甲套,50,False,,Khác / chưa xác định
5375,弯排机,50,False,,Khác / chưa xác định
5376,扁带,50,False,,Khác / chưa xác định
5377,智能出行,50,False,,Khác / chưa xác định
5378,电度表,50,False,,Khác / chưa xác định
5379,笔帘,50,False,,Văn phòng phẩm
5380,绣绷,50,False,,Khác / chưa xác định
5381,美肤宝 精粹舒润动力乳,50,False,,Chăm sóc da mặt
5382,装饰盆,50,False,,Khác / chưa xác định
5383,调音台,50,False,,Khác / chưa xác định
5384,铲子/锄头,50,False,,Khác / chưa xác định
5385,阴蒂刺激,50,False,,Khác / chưa xác định
5386,雪花秀 滋阴平衡水,50,False,,Khác / chưa xác định
5387,FM/MP3发射器,49,False,,Khác / chưa xác định
5388,兰蔻 小黑瓶晚霜,49,False,,Chăm sóc da mặt
5389,创意贴纸,49,False,,Văn phòng phẩm
5390,削皮机,49,False,,Khác / chưa xác định
5391,口罩护耳/防勒带,49,False,,"Mũ, khăn & găng tay"
5392,情趣跳蛋,49,False,,Khác / chưa xác định
5393,无极健身球,49,False,,Tập luyện & thể hình
5394,无障碍设施,49,False,,Khác / chưa xác định
5395,智能手表贴膜,49,False,,Đồng hồ
5396,智能闹钟,49,False,,Đồng hồ
5397,梵洁诗 玫瑰原液精华保湿莹露,49,False,,Chăm sóc da mặt
5398,水力发电机,49,False,,Máy móc công nghiệp
5399,水彩纸/本/水彩水粉颜料本,49,False,,Đồ thủ công & mỹ thuật
5400,测光表,49,False,,Khác / chưa xác định
5401,烫衣板,49,False,,Khác / chưa xác định
5402,草地铺设及设备,49,False,,Khác / chưa xác định
5403,车用砂纸,49,False,,Khác / chưa xác định
5404,针扎针插,49,False,,Khác / chưa xác định
5405,钢管舞钢管,49,False,,Khác / chưa xác định
5406,雅诗兰黛 全新专研 防晒30ml,49,False,,Chăm sóc da mặt
5407,AGV小车,48,False,,Khác / chưa xác định
5408,一次性餐桌用品套装,48,False,,Nội thất phòng ăn
5409,修正贴,48,False,,Khác / chưa xác định
5410,儿童房/婴儿房（原婴童）,48,False,,Đồ dùng cho bé
5411,大宝 美容日霜,48,False,,Chăm sóc da mặt
5412,婴儿床,48,False,,Nội thất phòng ngủ
5413,带放大镜指甲钳,48,False,,Kính mắt & kính áp tròng
5414,拳击鞋,48,False,,Khác / chưa xác định
5415,摩托车遮阳伞,48,False,,Khác / chưa xác định
5416,杨桃,48,False,,Khác / chưa xác định
5417,欧缇丽 葡萄籽温和卸妆乳,48,False,,Chăm sóc da mặt
5418,水素杯,48,False,,Khác / chưa xác định
5419,泥雪沙地脱困板,48,False,,Khác / chưa xác định
5420,滚花刀,48,False,,Khác / chưa xác định
5421,独木舟,48,False,,Khác / chưa xác định
5422,皇冠配饰,48,False,,Khác / chưa xác định
5423,真无线降噪耳机,48,False,,Âm thanh & nhạc cụ
5424,绣针,48,False,,Khác / chưa xác định
5425,肩部防护用品,48,False,,Khác / chưa xác định
5426,花型套筒,48,False,,Khác / chưa xác định
5427,迪奥 乐肤源 清润凝霜 雪酪面霜,48,False,,Chăm sóc da mặt
5428,雅诗兰黛 红石榴面霜,48,False,,Chăm sóc da mặt
5429,风筝线,48,False,,Đồ chơi ngoài trời
5430,低体重儿/早产儿奶粉,47,False,,Sữa & thực phẩm cho bé
5431,兰蔻 根源面膜,47,False,,Chăm sóc da mặt
5432,商务礼品包装,47,False,,Quà tặng & đồ lưu niệm
5433,形状配对扭扭蛋,47,False,,Khác / chưa xác định
5434,摔跤布袋,47,False,,Khác / chưa xác định
5435,杂志报刊架,47,False,,"Sách, tạp chí & âm nhạc"
5436,梵洁诗 玫瑰原液精华肌底液,47,False,,Chăm sóc da mặt
5437,泡脚袋,47,False,,Khác / chưa xác định
5438,车架,47,False,,Khác / chưa xác định
5439,防疲劳/防瞌睡提醒器,47,False,,Khác / chưa xác định
5440,雅诗兰黛 肌初赋活微精华原生液,47,False,,Chăm sóc da mặt
5441,雅诗兰黛 肌初赋活微精华原生液15ml,47,False,,Chăm sóc da mặt
5442,CD盒,46,False,,"Sách, tạp chí & âm nhạc"
5443,下水道密封圈,46,False,,Khác / chưa xác định
5444,便携音响/音箱,46,False,,Thiết bị điện tử gia đình
5445,假发发箍,46,False,,Chăm sóc tóc
5446,全屋净水系统,46,False,,Khác / chưa xác định
5447,固齿器,46,False,,Khác / chưa xác định
5448,场地吸水器,46,False,,Khác / chưa xác định
5449,客厅空间定制,46,False,,Khác / chưa xác định
5450,嵌入式空调/天花机,46,False,,Điện lạnh & điều hòa
5451,希芸 清透肌爽肤乳液,46,False,,Chăm sóc da mặt
5452,木折尺,46,False,,Khác / chưa xác định
5453,生日报,46,False,,Khác / chưa xác định
5454,电动轻便摩托车,46,False,,Khác / chưa xác định
5455,粉扑,46,False,,Khác / chưa xác định
5456,耳麦,46,False,,Khác / chưa xác định
5457,话放,46,False,,Khác / chưa xác định
5458,越野射灯,46,False,,Đèn & chiếu sáng
5459,足浴盆,46,False,,Khác / chưa xác định
5460,金属罐包装,46,False,,Khác / chưa xác định
5461,CD架,45,False,,"Sách, tạp chí & âm nhạc"
5462,商用电饭煲,45,False,,Thiết bị gia dụng nhỏ
5463,四胡,45,False,,Khác / chưa xác định
5464,套件定制,45,False,,Khác / chưa xác định
5465,学习手写板,45,False,,Khác / chưa xác định
5466,宠物汽车安全带,45,False,,Ô tô: phụ tùng & phụ kiện
5467,巧克力喷泉机,45,False,,Khác / chưa xác định
5468,推力滚子轴承,45,False,,Khác / chưa xác định
5469,梵洁诗 绿茶原液精华莹肌润肤乳,45,False,,Chăm sóc da mặt
5470,棉布袋,45,False,,Khác / chưa xác định
5471,橄榄球,45,False,,Khác / chưa xác định
5472,焊工墨镜,45,False,,Kính mắt & kính áp tròng
5473,焗油围布,45,False,,Khác / chưa xác định
5474,玻璃拉杆,45,False,,Khác / chưa xác định
5475,珀莱雅 靓白芯肌晶采洁面乳,45,False,,Chăm sóc da mặt
5476,理发剪,45,False,,Khác / chưa xác định
5477,迪奥 雪精灵雪晶灵焕亮微珠美容液,45,False,,Chăm sóc da mặt
5478,防晒网/遮光网/遮阳网,45,False,,Chăm sóc da mặt
5479,驱蚊草,45,False,,Khác / chưa xác định
5480,高尔夫杆包,45,False,,Thể thao bóng
5481,会议电话产品,44,False,,Điện thoại & phụ kiện
5482,健步鞋,44,False,,Khác / chưa xác định
5483,单台嵌入式冰箱,44,False,,Điện lạnh & điều hòa
5484,发牌机,44,False,,Khác / chưa xác định
5485,地插底盒,44,False,,Khác / chưa xác định
5486,增力扳手,44,False,,Dụng cụ cầm tay
5487,宠物车载笼,44,False,,Ô tô: phụ tùng & phụ kiện
5488,小银杏,44,False,,Khác / chưa xác định
5489,新世纪福音战士机体专区,44,False,,Khác / chưa xác định
5490,梵洁诗 蓝钻爽肤水,44,False,,Chăm sóc da mặt
5491,焗油耳罩,44,False,,"Mũ, khăn & găng tay"
5492,生物识别采集器,44,False,,Khác / chưa xác định
5493,窗帘面料,44,False,,"Rèm, thảm & vải gia dụng"
5494,象拔蚌,44,False,,Khác / chưa xác định
5495,迪奥 花秘瑰萃 修护精华露,44,False,,Chăm sóc da mặt
5496,冰枕,43,False,,Khác / chưa xác định
5497,呼吸配件（器械）,43,False,,Khác / chưa xác định
5498,多功能手电,43,False,,Khác / chưa xác định
5499,宠物狐狸,43,False,,Khác / chưa xác định
5500,接力棒,43,False,,Khác / chưa xác định
5501,条状拖把头,43,False,,Dụng cụ vệ sinh nhà cửa
5502,滑水板,43,False,,Khác / chưa xác định
5503,花心,43,False,,Khác / chưa xác định
5504,视频转换器,43,False,,Khác / chưa xác định
5505,许愿瓶/幸运星瓶,43,False,,Khác / chưa xác định
5506,量油尺,43,False,,Khác / chưa xác định
5507,钢丝绳吊索,43,False,,Khác / chưa xác định
5508,餐桌椅+餐边柜+酒柜+餐车,43,False,,Nội thất phòng khách
5509,G点后庭,42,False,,Khác / chưa xác định
5510,MCU/会议服务器,42,False,,Dịch vụ & vé
5511,剑,42,False,,Khác / chưa xác định
5512,宝宝量温,42,False,,Đồ dùng cho bé
5513,希芸 清透肌女爽肤水,42,False,,Chăm sóc da mặt
5514,排卵卡笔/排卵检测仪,42,False,,Văn phòng phẩm
5515,机油/机滤更换工时,42,False,,Ô tô: phụ tùng & phụ kiện
5516,活力板,42,False,,Khác / chưa xác định
5517,瑜伽手套,42,False,,"Mũ, khăn & găng tay"
5518,电话套,42,False,,Điện thoại & phụ kiện
5519,竞技独轮车,42,False,,Khác / chưa xác định
5520,足球战术板,42,False,,Thể thao bóng
5521,采伐斧,42,False,,Khác / chưa xác định
5522,防护口罩,42,False,,"Mũ, khăn & găng tay"
5523,雅诗兰黛 红石榴水 鲜活营养精华水 爽肤水,42,False,,Chăm sóc da mặt
5524,风铃及配件,42,False,,Khác / chưa xác định
5525,司机防晒手套,41,False,,Chăm sóc da mặt
5526,增距镜,41,False,,Khác / chưa xác định
5527,微波炉面板,41,False,,Thiết bị gia dụng nhỏ
5528,水溶笔,41,False,,Văn phòng phẩm
5529,纸罐,41,False,,Khác / chưa xác định
5530,美妆蛋收纳盒/架,41,False,,Trang điểm
5531,防走光扣,41,False,,Khác / chưa xác định
5532,假发梳子,40,False,,Chăm sóc tóc
5533,医用防护服,40,False,,Sức khỏe & thiết bị y tế
5534,圆嘴钳,40,False,,Khác / chưa xác định
5535,孕产康复仪,40,False,,Khác / chưa xác định
5536,宠物医疗,40,False,,Sức khỏe & thiết bị y tế
5537,急救用品（器械）,40,False,,Khác / chưa xác định
5538,揉面垫,40,False,,Khác / chưa xác định
5539,揉面袋,40,False,,Khác / chưa xác định
5540,散装猫主粮,40,False,,Thú cưng: thức ăn
5541,水槽沥水袋,40,False,,Khác / chưa xác định
5542,浴帽/洗发帽,40,False,,Chăm sóc tóc
5543,液晶屏保护膜,40,False,,Khác / chưa xác định
5544,相机/摄像机专用充电套装,40,False,,Camera & nhiếp ảnh
5545,眩晕晕车用药,40,False,,Khác / chưa xác định
5546,秋葵,40,False,,Khác / chưa xác định
5547,管道清洁棒,40,False,,Khác / chưa xác định
5548,节电器,40,False,,Khác / chưa xác định
5549,防尘胶条,40,False,,Khác / chưa xác định
5550,防砸皮鞋,40,False,,Giày nam
5551,阳光房定制,40,False,,Khác / chưa xác định
5552,鼓凳,40,False,,Khác / chưa xác định
5553,MP3/MP4耳机,39,False,,Âm thanh & nhạc cụ
5554,PSV彩贴/贴纸,39,False,,Văn phòng phẩm
5555,儿童抓绒衣,39,False,,Quần áo trẻ em
5556,分流器,39,False,,Khác / chưa xác định
5557,化妆品冰箱,39,False,,Điện lạnh & điều hòa
5558,台球三角架,39,False,,Khác / chưa xác định
5559,异形锉,39,False,,Khác / chưa xác định
5560,御泥坊 黑玫瑰洁面乳,39,False,,Chăm sóc da mặt
5561,曲柄,39,False,,Khác / chưa xác định
5562,梵洁诗 鱼子酱魔力霜,39,False,,Khác / chưa xác định
5563,橱柜脚,39,False,,Khác / chưa xác định
5564,混响,39,False,,Khác / chưa xác định
5565,珀莱雅 靓白芯肌晶采面霜,39,False,,Chăm sóc da mặt
5566,瘦手臂套,39,False,,Khác / chưa xác định
5567,腿套,39,False,,Khác / chưa xác định
5568,螺丝形状配对玩具,39,False,,Đồ chơi mô hình & điều khiển
5569,儿童踏脚凳（原婴童）,38,False,,Khác / chưa xác định
5570,兰蔻 根源日霜,38,False,,Chăm sóc da mặt
5571,分电器,38,False,,Khác / chưa xác định
5572,卷包/折叠床垫,38,False,,Nội thất phòng ngủ
5573,同仁堂 舒缓轻柔修护液 保湿液,38,False,,Sức khỏe & thiết bị y tế
5574,四轮定位,38,False,,Khác / chưa xác định
5575,园艺检测仪,38,False,,Nông nghiệp & làm vườn
5576,奶瓶温度计,38,False,,Đồ dùng cho bé
5577,扭剪扳手,38,False,,Dụng cụ cầm tay
5578,果岭叉,38,False,,Khác / chưa xác định
5579,篮球战术板,38,False,,Thể thao bóng
5580,车载折叠马桶,38,False,,Thiết bị phòng tắm
5581,迪奥 花蜜活颜丝悦盈润乳霜,38,False,,Chăm sóc da mặt
5582,锁紧垫圈,38,False,,Khác / chưa xác định
5583,镜头笔,38,False,,Camera & nhiếp ảnh
5584,门球杆,38,False,,Khác / chưa xác định
5585,防蜂衣/防蜂帽/马蜂服,38,False,,Khác / chưa xác định
5586,RAID卡,37,False,,Khác / chưa xác định
5587,乐器周边,37,False,,Âm thanh & nhạc cụ
5588,乐器连接线,37,False,,Âm thanh & nhạc cụ
5589,保养工具,37,False,,Khác / chưa xác định
5590,内饰贴膜,37,False,,Khác / chưa xác định
5591,商用筷子消毒机,37,False,,Dụng cụ nhà bếp
5592,夹背锯,37,False,,Dụng cụ cầm tay
5593,拳击袋/拳击手套,37,False,,"Mũ, khăn & găng tay"
5594,普通有线耳机,37,False,,Âm thanh & nhạc cụ
5595,梵洁诗 摇醒青春幼龄反重力精华露,37,False,,Chăm sóc da mặt
5596,梵洁诗 炫舞青春面部精华液,37,False,,Chăm sóc da mặt
5597,水密码 水光安平精华液,37,False,,Chăm sóc da mặt
5598,滤清磁铁,37,False,,Khác / chưa xác định
5599,珀莱雅 面部精华液,37,False,,Chăm sóc da mặt
5600,瑜伽鞋,37,False,,Tập luyện & thể hình
5601,电动车内胎,37,False,,Xe đạp & xe điện
5602,电子书灯,37,False,,Khác / chưa xác định
5603,移动洗澡机,37,False,,Khác / chưa xác định
5604,缝隙柜,37,False,,Khác / chưa xác định
5605,自行车停放设施,37,False,,Xe đạp & xe điện
5606,花材,37,False,,Khác / chưa xác định
5607,虎音锣,37,False,,Khác / chưa xác định
5608,软件压缩卡,37,False,,Khác / chưa xác định
5609,兰蔻 美肤修护日霜,36,False,,Chăm sóc da mặt
5610,护理屏风,36,False,,Khác / chưa xác định
5611,果蔬置物架/篮/框,36,False,,Tủ & kệ lưu trữ
5612,法兰分离器,36,False,,Khác / chưa xác định
5613,消防靴,36,False,,Phòng cháy chữa cháy
5614,电力猫,36,False,,Khác / chưa xác định
5615,秧歌鞋,36,False,,Khác / chưa xác định
5616,荠菜,36,False,,Khác / chưa xác định
5617,裁判巡边旗,36,False,,Khác / chưa xác định
5618,迪奥 花秘瑰萃 修护霜,36,False,,Chăm sóc da mặt
5619,通讯录/电话本,36,False,,Điện thoại & phụ kiện
5620,雅丽洁 芦荟清透洁面啫喱,36,False,,Chăm sóc da mặt
5621,音箱支架,36,False,,Âm thanh & nhạc cụ
5622,驱蚊扣,36,False,,Khác / chưa xác định
5623,鼓架/镲架,36,False,,Khác / chưa xác định
5624,6864卫生材料及敷料,35,False,,Khác / chưa xác định
5625,主机包,35,False,,Khác / chưa xác định
5626,刀锉,35,False,,Khác / chưa xác định
5627,双面镜,35,False,,Khác / chưa xác định
5628,大头针,35,False,,Khác / chưa xác định
5629,婴童/儿童四件套,35,False,,Chăn ga gối đệm
5630,家用保险箱,35,False,,Khác / chưa xác định
5631,御泥坊 水润茶萃微囊洁面乳,35,False,,Chăm sóc da mặt
5632,微波炉防尘罩,35,False,,Thiết bị gia dụng nhỏ
5633,微调,35,False,,Khác / chưa xác định
5634,手揉纸,35,False,,Khác / chưa xác định
5635,折纸机,35,False,,Khác / chưa xác định
5636,摇表器,35,False,,Khác / chưa xác định
5637,棒球鞋,35,False,,Khác / chưa xác định
5638,海鲜水产礼盒套装,35,False,,"Thịt, cá & hải sản"
5639,珍宝蟹,35,False,,Khác / chưa xác định
5640,空中瑜伽吊床,35,False,,Nội thất phòng ngủ
5641,跳跳环/闪光跳,35,False,,Khác / chưa xác định
5642,迪奥 乐肤源深润乳霜,35,False,,Chăm sóc da mặt
5643,零食收纳筐,35,False,,Đồ ăn vặt
5644,功能内衣下装,34,False,,Khác / chưa xác định
5645,定扭矩扳手,34,False,,Dụng cụ cầm tay
5646,悦诗风吟 森林男士控油清爽洗面奶,34,False,,Chăm sóc da mặt
5647,新疆舞服,34,False,,Khác / chưa xác định
5648,水槽厨电一体机,34,False,,Máy tính & phụ kiện
5649,紧定套,34,False,,Khác / chưa xác định
5650,触笔,34,False,,Văn phòng phẩm
5651,转椅扶手,34,False,,Khác / chưa xác định
5652,阀门箱,34,False,,Khác / chưa xác định
5653,雅丽洁 芦荟胶,34,False,,Chăm sóc da mặt
5654,不锈钢垃圾桶,33,False,,Dụng cụ vệ sinh nhà cửa
5655,倒车灯,33,False,,Khác / chưa xác định
5656,冲牙器／洗牙器／洁牙机,33,False,,Chăm sóc răng miệng
5657,定制洗衣机柜,33,False,,Điện lạnh & điều hòa
5658,家具底座,33,False,,Khác / chưa xác định
5659,布基胶带,33,False,,Văn phòng phẩm
5660,弯嘴钳,33,False,,Khác / chưa xác định
5661,御泥坊 玫瑰滋养矿物润肤水,33,False,,Chăm sóc da mặt
5662,旅行洗漱套装,33,False,,Khác / chưa xác định
5663,甜品台装饰,33,False,,Khác / chưa xác định
5664,电动清洁刷,33,False,,Khác / chưa xác định
5665,直磨机,33,False,,Khác / chưa xác định
5666,磁盘阵列,33,False,,Dụng cụ nhà bếp
5667,管活两用扳手,33,False,,Dụng cụ cầm tay
5668,美容/美甲沙发,33,False,,Nội thất phòng khách
5669,肌肤之钥 日用乳液,33,False,,Chăm sóc da mặt
5670,起跑器,33,False,,Khác / chưa xác định
5671,起重链条,33,False,,Khác / chưa xác định
5672,踢踏舞鞋,33,False,,Khác / chưa xác định
5673,车罩,33,False,,Khác / chưa xác định
5674,遮阳伞雨披,33,False,,Khác / chưa xác định
5675,雪莲果,33,False,,Khác / chưa xác định
5676,下水道垃圾夹,32,False,,Khác / chưa xác định
5677,专业音频放大器(舞台),32,False,,Khác / chưa xác định
5678,保护箱,32,False,,Khác / chưa xác định
5679,商用柜机空调,32,False,,Điện lạnh & điều hòa
5680,户外摄影包,32,False,,Camera & nhiếp ảnh
5681,手动鼓风机,32,False,,Khác / chưa xác định
5682,扳杆,32,False,,Khác / chưa xác định
5683,数码望远镜,32,False,,Kính mắt & kính áp tròng
5684,有线游戏耳机,32,False,,Âm thanh & nhạc cụ
5685,束腿带,32,False,,Khác / chưa xác định
5686,焗油帽子,32,False,,"Mũ, khăn & găng tay"
5687,电动车音响/音箱,32,False,,Thiết bị điện tử gia đình
5688,组合嵌入式冰箱,32,False,,Điện lạnh & điều hòa
5689,越野平衡仪,32,False,,Khác / chưa xác định
5690,车壳,32,False,,Khác / chưa xác định
5691,车用指南针/指南球,32,False,,Khác / chưa xác định
5692,迪奥 花秘瑰萃洁颜泡沫,32,False,,Chăm sóc da mặt
5693,opp胶带,31,False,,Văn phòng phẩm
5694,体操鞋,31,False,,Khác / chưa xác định
5695,保丽龙颗粒,31,False,,Khác / chưa xác định
5696,信息张贴栏,31,False,,Khác / chưa xác định
5697,儿童口琴,31,False,,Âm thanh & nhạc cụ
5698,兰蔻 水份缘眼霜,31,False,,Chăm sóc da mặt
5699,单杆轻便推车,31,False,,Khác / chưa xác định
5700,单车护链贴,31,False,,Khác / chưa xác định
5701,地板弹簧,31,False,,Vật liệu xây dựng
